xcorn,ycorn
1.3367137,103.69918
1.3333,103.69918
1.3333,103.69999
1.3367137,103.69999
1.3367137,103.69918
1.3333,103.69918
1.3298863,103.69918
1.3298863,103.69999
1.3333,103.69999
1.3333,103.69918
1.3367137,103.69999
1.3333,103.69999
1.3333,103.700806
1.3367137,103.700806
1.3367137,103.69999
1.3333,103.69999
1.3298863,103.69999
1.3298863,103.700806
1.3333,103.700806
1.3333,103.69999
103.74065,1.3332446
103.741455,1.3332446
103.741455,1.3340557
103.74065,1.3340557
103.74065,1.3332446
103.741455,1.3332446
103.74226,1.3332446
103.74226,1.3340557
103.741455,1.3340557
103.741455,1.3332446
103.74065,1.3340557
103.741455,1.3340557
103.741455,1.3348669
103.74065,1.3348669
103.74065,1.3340557
103.741455,1.3340557
103.74226,1.3340557
103.74226,1.3348669
103.741455,1.3348669
103.741455,1.3340557
103.743996,1.335015
103.744804,1.335015
103.744804,1.3358263
103.743996,1.3358263
103.743996,1.335015
103.744804,1.335015
103.74561,1.335015
103.74561,1.3358263
103.744804,1.3358263
103.744804,1.335015
103.743996,1.3358263
103.744804,1.3358263
103.744804,1.3366375
103.743996,1.3366375
103.743996,1.3358263
103.744804,1.3358263
103.74561,1.3358263
103.74561,1.3366375
103.744804,1.3366375
103.744804,1.3358263
