xcorn,ycorn
1.3367137,103.69918
1.3333,103.69918
1.3333,103.69999
1.3367137,103.69999
1.3367137,103.69918
1.3333,103.69918
1.3298863,103.69918
1.3298863,103.69999
1.3333,103.69999
1.3333,103.69918
1.3367137,103.69999
1.3333,103.69999
1.3333,103.700806
1.3367137,103.700806
1.3367137,103.69999
1.3333,103.69999
1.3298863,103.69999
1.3298863,103.700806
1.3333,103.700806
1.3333,103.69999
103.73872,1.334938
103.73953,1.334938
103.73953,1.3357493
103.73872,1.3357493
103.73872,1.334938
103.73953,1.334938
103.74034,1.334938
103.74034,1.3357493
103.73953,1.3357493
103.73953,1.334938
103.73872,1.3357493
103.73953,1.3357493
103.73953,1.3365604
103.73872,1.3365604
103.73872,1.3357493
103.73953,1.3357493
103.74034,1.3357493
103.74034,1.3365604
103.73953,1.3365604
103.73953,1.3357493
103.7378,1.3320129
103.73861,1.3320129
103.73861,1.3328241
103.7378,1.3328241
103.7378,1.3320129
103.73861,1.3320129
103.73942,1.3320129
103.73942,1.3328241
103.73861,1.3328241
103.73861,1.3320129
103.7378,1.3328241
103.73861,1.3328241
103.73861,1.3336353
103.7378,1.3336353
103.7378,1.3328241
103.73861,1.3328241
103.73942,1.3328241
103.73942,1.3336353
103.73861,1.3336353
103.73861,1.3328241
103.74584,1.3311276
103.74665,1.3311276
103.74665,1.3319389
103.74584,1.3319389
103.74584,1.3311276
103.74665,1.3311276
103.74746,1.3311276
103.74746,1.3319389
103.74665,1.3319389
103.74665,1.3311276
103.74584,1.3319389
103.74665,1.3319389
103.74665,1.3327501
103.74584,1.3327501
103.74584,1.3319389
103.74665,1.3319389
103.74746,1.3319389
103.74746,1.3327501
103.74665,1.3327501
103.74665,1.3319389
