xcorn,ycorn
1.3367137,103.69918
1.3333,103.69918
1.3333,103.69999
1.3367137,103.69999
1.3367137,103.69918
1.3333,103.69918
1.3298863,103.69918
1.3298863,103.69999
1.3333,103.69999
1.3333,103.69918
1.3367137,103.69999
1.3333,103.69999
1.3333,103.700806
1.3367137,103.700806
1.3367137,103.69999
1.3333,103.69999
1.3298863,103.69999
1.3298863,103.700806
1.3333,103.700806
1.3333,103.69999
103.740875,1.3373245
103.741684,1.3373245
103.741684,1.3381356
103.740875,1.3381356
103.740875,1.3373245
103.741684,1.3373245
103.74249,1.3373245
103.74249,1.3381356
103.741684,1.3381356
103.741684,1.3373245
103.740875,1.3381356
103.741684,1.3381356
103.741684,1.3389468
103.740875,1.3389468
103.740875,1.3381356
103.741684,1.3381356
103.74249,1.3381356
103.74249,1.3389468
103.741684,1.3389468
103.741684,1.3381356
103.740875,1.3373245
103.741684,1.3373245
103.741684,1.3381356
103.740875,1.3381356
103.740875,1.3373245
103.741684,1.3373245
103.74249,1.3373245
103.74249,1.3381356
103.741684,1.3381356
103.741684,1.3373245
103.740875,1.3381356
103.741684,1.3381356
103.741684,1.3389468
103.740875,1.3389468
103.740875,1.3381356
103.741684,1.3381356
103.74249,1.3381356
103.74249,1.3389468
103.741684,1.3389468
103.741684,1.3381356
103.74384,1.3318206
103.74465,1.3318206
103.74465,1.3326317
103.74384,1.3326317
103.74384,1.3318206
103.74465,1.3318206
103.74546,1.3318206
103.74546,1.3326317
103.74465,1.3326317
103.74465,1.3318206
103.74384,1.3326317
103.74465,1.3326317
103.74465,1.3334429
103.74384,1.3334429
103.74384,1.3326317
103.74465,1.3326317
103.74546,1.3326317
103.74546,1.3334429
103.74465,1.3334429
103.74465,1.3326317
103.7318,1.3345916
103.732605,1.3345916
103.732605,1.3354027
103.7318,1.3354027
103.7318,1.3345916
103.732605,1.3345916
103.73341,1.3345916
103.73341,1.3354027
103.732605,1.3354027
103.732605,1.3345916
103.7318,1.3354027
103.732605,1.3354027
103.732605,1.336214
103.7318,1.336214
103.7318,1.3354027
103.732605,1.3354027
103.73341,1.3354027
103.73341,1.336214
103.732605,1.336214
103.732605,1.3354027
