xcorn,ycorn
1.3367137,103.69918
1.3333,103.69918
1.3333,103.69999
1.3367137,103.69999
1.3367137,103.69918
1.3333,103.69918
1.3298863,103.69918
1.3298863,103.69999
1.3333,103.69999
1.3333,103.69918
1.3367137,103.69999
1.3333,103.69999
1.3333,103.700806
1.3367137,103.700806
1.3367137,103.69999
1.3333,103.69999
1.3298863,103.69999
1.3298863,103.700806
1.3333,103.700806
1.3333,103.69999
103.74584,1.3323208
103.74665,1.3323208
103.74665,1.333132
103.74584,1.333132
103.74584,1.3323208
103.74665,1.3323208
103.74746,1.3323208
103.74746,1.333132
103.74665,1.333132
103.74665,1.3323208
103.74584,1.333132
103.74665,1.333132
103.74665,1.3339431
103.74584,1.3339431
103.74584,1.333132
103.74665,1.333132
103.74746,1.333132
103.74746,1.3339431
103.74665,1.3339431
103.74665,1.333132
