xcorn,ycorn
1.3367137,103.69918
1.3333,103.69918
1.3333,103.69999
1.3367137,103.69999
1.3367137,103.69918
1.3333,103.69918
1.3298863,103.69918
1.3298863,103.69999
1.3333,103.69999
1.3333,103.69918
1.3367137,103.69999
1.3333,103.69999
1.3333,103.700806
1.3367137,103.700806
1.3367137,103.69999
1.3333,103.69999
1.3298863,103.69999
1.3298863,103.700806
1.3333,103.700806
1.3333,103.69999
103.74034,1.3300116
103.74115,1.3300116
103.74115,1.3308227
103.74034,1.3308227
103.74034,1.3300116
103.74115,1.3300116
103.74196,1.3300116
103.74196,1.3308227
103.74115,1.3308227
103.74115,1.3300116
103.74034,1.3308227
103.74115,1.3308227
103.74115,1.3316339
103.74034,1.3316339
103.74034,1.3308227
103.74115,1.3308227
103.74196,1.3308227
103.74196,1.3316339
103.74115,1.3316339
103.74115,1.3308227
103.74488,1.3331677
103.74569,1.3331677
103.74569,1.3339788
103.74488,1.3339788
103.74488,1.3331677
103.74569,1.3331677
103.7465,1.3331677
103.7465,1.3339788
103.74569,1.3339788
103.74569,1.3331677
103.74488,1.3339788
103.74569,1.3339788
103.74569,1.33479
103.74488,1.33479
103.74488,1.3339788
103.74569,1.3339788
103.7465,1.3339788
103.7465,1.33479
103.74569,1.33479
103.74569,1.3339788
103.74054,1.3372859
103.74135,1.3372859
103.74135,1.3380971
103.74054,1.3380971
103.74054,1.3372859
103.74135,1.3372859
103.74216,1.3372859
103.74216,1.3380971
103.74135,1.3380971
103.74135,1.3372859
103.74054,1.3380971
103.74135,1.3380971
103.74135,1.3389082
103.74054,1.3389082
103.74054,1.3380971
103.74135,1.3380971
103.74216,1.3380971
103.74216,1.3389082
103.74135,1.3389082
103.74135,1.3380971
103.73914,1.3250465
103.73995,1.3250465
103.73995,1.3258576
103.73914,1.3258576
103.73914,1.3250465
103.73995,1.3250465
103.74076,1.3250465
103.74076,1.3258576
103.73995,1.3258576
103.73995,1.3250465
103.73914,1.3258576
103.73995,1.3258576
103.73995,1.3266689
103.73914,1.3266689
103.73914,1.3258576
103.73995,1.3258576
103.74076,1.3258576
103.74076,1.3266689
103.73995,1.3266689
103.73995,1.3258576
